Carimbo de data/hora,Quote,Author
2021/12/15 23:32:20,"Each championship has felt different in its own way, I guess because I've been in different place of my life; I've gone through different things.",Lewis Hamilton
2021/12/15 23:32:21,"The Hamilton name will live on way beyond me now, which I'm very happy to be a part of.",Lewis Hamilton
2021/12/15 23:32:22,My dad wanted me to have a better life than he had ever had. He wanted us to succeed so badly. And I never wanted to let him down.,Lewis Hamilton
2021/12/15 23:32:24,Everything you can learn from is an opportunity to become stronger.,Daniel Ricciardo
2021/12/15 23:32:25,"If you like going a certain way, then be bold and do it.",Daniel Ricciardo
2021/12/15 23:32:26,Pressure's what you make of it.,Daniel Ricciardo
2021/12/15 23:32:27,I will always find a way to find a positive from things.,Daniel Ricciardo
2021/12/15 23:32:28,You can't always win - although we always try!,Daniel Ricciardo
2021/12/15 23:32:29,"I'm in this sport to win but win by being the best, not by being lucky.",Daniel Ricciardo
2021/12/15 23:32:30,I'm sure there are some things I'm not good at.,Daniel Ricciardo
2021/12/15 23:32:31,"The car is a big part of it, but you need to be a good driver to get the equipment to the top. You need both.",Daniel Ricciardo
2021/12/15 23:32:32,"Pretty much all the drivers I get on with, at least to say 'Hi' and have a conversation. But when the helmet's on, you don't care who it is. You have no sympathy: someone blows an engine in front of you, if it means you gain a position, then you're smiling.",Daniel Ricciardo
2021/12/15 23:32:33,I'm not very patient.,Daniel Ricciardo
2021/12/15 23:32:34,"I'd prefer no practices and just Saturday, Sunday. Just qualify Saturday morning, race Saturday afternoon, and race again Sunday. Less laps of nonsense and more laps of meaningful business.",Daniel Ricciardo
2021/12/15 23:32:35,"If I am putting myself out there and taking some of these risks, then I want to do it properly.",Daniel Ricciardo
2021/12/15 23:32:37,"When you're young, the temptation is maybe to think, 'More is more.' But a lot of the time less is more.",Daniel Ricciardo
2021/12/15 23:32:39,I try to wake up naturally but set an alarm so I don't sleep in too late.,Daniel Ricciardo
2021/12/15 23:32:40,"With racing, there's not one thing you need to be really strong at, it's a combination. You need a good base of cardio, good core, good neck strength. I think core and neck are the most important, but it's certainly not my favourite. Neck training is pretty boring.",Daniel Ricciardo
2021/12/15 23:32:42,I do a bit of Brazilian ju-jitsu when I can. I like a bit of that.,Daniel Ricciardo
2021/12/15 23:32:43,"I was fascinated by racing as a kid, but no way would I have thought I'd make it into Formula One from here, from being from Perth, racing on little local go-kart tracks, you know.",Daniel Ricciardo
2021/12/15 23:32:44,"I'm very competitive. If I have to 'turn it on,' I know how to. The switch isn't hard to find, don't worry.",Daniel Ricciardo
2021/12/15 23:32:45,Dale Earnhardt was kind of a hero of mine.,Daniel Ricciardo
2021/12/15 23:32:46,"I don't see my family often enough, but when we do catch up, it's somewhere new in the world. They get to travel more than they would if I wasn't doing this sport.",Daniel Ricciardo
2021/12/15 23:32:47,"The day I do get a championship-winning car, I will run with it. I will capitalise on every part of that beautiful thing.",Daniel Ricciardo
2021/12/15 23:32:49,"I feel like even if I was to, say, trip and fall over on the way to the car and scratch all my arm, by the time I got in the car, it would be blacked out in my head.",Daniel Ricciardo
2021/12/15 23:32:50,"I love mountain-biking or any form of bikes, like dirt bikes; I love getting out there, although obviously I have to be careful.",Daniel Ricciardo
2021/12/15 23:32:51,"When you spend time working on something for a time period, and then it doesn't correlate, it decreases in your motivation.",Daniel Ricciardo
2021/12/15 23:32:52,This sport's crazy.,Daniel Ricciardo
2021/12/15 23:32:53,I've never really been too fussed about the kind of teammate I have.,Daniel Ricciardo
2021/12/15 23:32:54,"People might call me a liar for this, but I want a fast teammate, I think for two reasons: it's always going to get more out of yourself, and it's always going to be a more true evaluation of where you stand.",Daniel Ricciardo
2021/12/15 23:32:56,"I like having as many team-mates as possible. It's great, because the more people you can learn off, the better I think it will make you as a driver.",Daniel Ricciardo
2021/12/15 23:32:57,"In racing, things start coming up quicker, and the slipstream is stronger, so even judging in the mirrors how quick the cars are approaching isn't always easy.",Daniel Ricciardo
2021/12/15 23:32:58,I would like it to be remembered; I would love to be World Champion one day and have my name on the list. That is the real dream - although I am sure it is the dream for pretty much all the Formula 1 drivers.,Daniel Ricciardo
2021/12/15 23:32:59,"For my family, it was quite emotional because it has always been a dream of mine to be in Formula 1. For them, to see it come true was quite a special feeling.",Daniel Ricciardo
2021/12/15 23:33:01,"I like high speed corners, but with the F111, it is taking a little time to build up to that.",Daniel Ricciardo
2021/12/15 23:33:02,"In the end, you have to just pull the trigger. Trust the car, trust the brakes, just go.",Daniel Ricciardo
2021/12/15 23:33:03,"On a bad day, I'll still have a conscious thing in my mind reminding me that what I think of as a bad day is still a very good day in probably 90% of the world's population's eyes.",Daniel Ricciardo
2021/12/15 23:33:05,"I signed a dog collar. Someone gave me their dog - a live dog - and I signed its collar. When they handed me the dog, I didn't know what to do. That was weird.",Daniel Ricciardo
2021/12/15 23:33:06,"I'm the most ripped guy on the grid, let's just say that.",Daniel Ricciardo
2021/12/15 23:33:07,"Sometimes you have a bad day, and you're like, 'I'm over this, and I just want to play tennis,' or do another sport that doesn't require any other variables, but then you have a good day, and it's like, it's amazing, and the success makes up for it.",Daniel Ricciardo
2021/12/15 23:33:08,Music is how I unwind. I love going to see bands or DJs at a festival or a dive bar. My taste is pretty diverse.,Daniel Ricciardo
2021/12/15 23:33:09,"If I am going to race, I will put everything on the line.",Daniel Ricciardo
2021/12/15 23:33:11,"Being an F1 driver is a crazy job but not what everyone expects. My year consists of 20% driving and 80% media, marketing, and travel.",Daniel Ricciardo
2021/12/15 23:33:12,"The way I see it is if I can't be happy doing this job, which is my dream job, then what's going to make me happy in life?",Daniel Ricciardo
2021/12/15 23:33:13,"Formula One was just cool. I loved racing, all types of racing, but from a young age, Formula One was the noise and everything, and that's what I was drawn to. I already knew when I was younger, the coolest guys are in F1... not that NASCAR drivers aren't cool, but that was always what I had in my head!",Daniel Ricciardo
2021/12/15 23:33:14,"Singing is definitely something I'm not good at. I wish I could be good at it, but that's a skill I definitely don't have.",Daniel Ricciardo
2021/12/15 23:33:16,"I enjoyed physical education and lunch time. The social aspect of school was great, but as soon as I left school, I wanted to get out there and race. I couldn't sit still for long.",Daniel Ricciardo
2021/12/15 23:33:17,"Because of my schedule and dietary requirements, I don't party a lot, but when I can let my hair down, I will; I think that's healthy. I love a weekend in Vegas.",Daniel Ricciardo
2021/12/15 23:33:18,"As far as the outside things goes with Red Bull - I like the brand a lot, and obviously, I like the team a lot. We've always been a good fit for each other, so from that side, it's all been really good.",Daniel Ricciardo
2021/12/15 23:33:19,"When I came into Red Bull, everyone thought, 'He's just the happy, nice guy; he's fast, but he can't race hard with these top guys.' That was a reputation I had to dismiss.",Daniel Ricciardo
2021/12/15 23:33:21,"We know - relationships in this sport, it's very hard to have a really great relationship.",Daniel Ricciardo
2021/12/15 23:33:22,I don't like letting anyone down. Not many people get satisfaction out of letting others down.,Daniel Ricciardo
2021/12/15 23:33:23,I will be happier if I crash by trying than not trying and running around behind the same guy for 70 laps.,Daniel Ricciardo
2021/12/15 23:33:24,"People have seen now I am a racer, and I have big intentions in the sport, and I am prepared to get my shoulders out if I need to.",Daniel Ricciardo
2021/12/15 23:33:25,2014 is a year I'll remember for a long time - it was definitely a breakthrough in my mind as well. Standing on the top step of the podium a few times was icing on the cake.,Daniel Ricciardo
2021/12/15 23:33:26,"I enjoy being outdoors, hanging out with friends, and maybe snapping the neck off a couple of beers.",Daniel Ricciardo
